document: titleLevel2,hit text: lemma,hit text: word,hit text: pos_full,count,numberOfDocs,subcorpusSize.documents,subcorpusSize.numberOfTokens
Algemeen Dagblad,assisteren,assisteren,vrb(finiteness=ger|inf),1,1,248,83680
Algemeen Dagblad,parlementair,parlementaire,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,248,83680
Trouw,hetzelfde,hetzelfde,nou-c(number=sg),1,1,47,23970
Het Parool,kalm,kalme,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
Algemeen Dagblad,tv,tv,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,uitglij,uitglij,res(type=trunc),1,1,248,83680
Algemeen Dagblad,oudgediende,oudgedienden,nou-c(number=pl),1,1,248,83680
Trouw,existentieel,existentiele,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
NRC,enteren,enteren,nou-p(number=sg),1,1,53,35488
Trouw,tegemoet,tegemoet,adv(),1,1,47,23970
De Volkskrant,neuengamme,neuengamme,nou-p(number=sg),1,1,57,29860
Algemeen Dagblad,appartement,appartement,"nou-c(gender=n,number=sg)",1,1,248,83680
NRC,deckwitz,deckwitz,nou-p(part-of-multiword=true),1,1,53,35488
Het Parool,minutenlang,minutenlang,"aa(degree=pos,position=adv|pred)",1,1,34,18841
Trouw,hetzelfde,hetzelfde,"aa(degree=pos,position=prenom)",1,1,47,23970
Het Parool,hoog,hoger,"aa(degree=comp,position=adv|pred)",1,1,34,18841
De Volkskrant,menen,menen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,57,29860
Het Parool,hoog,hoger,"aa(degree=comp,position=prenom)",1,1,34,18841
Trouw,afgeluisterd,afgeluisterde,"aa(position=prenom,formal=infl-e,degree=pos)",1,1,47,23970
Algemeen Dagblad,eetlust,eetlust,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,winkelketen,winkelketen,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,2500,2500,"num(type=card,position=prenom)",1,1,47,23970
NRC,pinnen,pin,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",1,1,53,35488
NRC,muts,muts,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,integriteit,integriteit,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,pagina,pagina,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Trouw,eetpatroon,eetpatroon,"nou-c(gender=n,number=sg)",1,1,47,23970
Algemeen Dagblad,lourdesgrot,lourdesgrot,nou-p(number=sg),1,1,248,83680
NRC,abonnement,abonnementen,nou-c(number=pl),1,1,53,35488
Trouw,gekookt,gekookte,"aa(position=prenom,formal=infl-e,degree=pos)",1,1,47,23970
NRC,homoseksueel,homoseksuele,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
De Volkskrant,estafettegoud,estafettegoud,"nou-c(gender=n,number=sg)",1,1,57,29860
Trouw,750.000,750.000,"num(type=card,position=prenom)",1,1,47,23970
Algemeen Dagblad,werking,werking,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,birmingham,birmingham,nou-p(part-of-multiword=true),1,1,34,18841
NRC,wit,wit,"nou-c(gender=n,number=sg)",1,1,53,35488
NRC,academie,akademie,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,knipperen,knipperend,"vrb(finiteness=part,tense=pres)",1,1,47,23970
Algemeen Dagblad,stabiel,stabiel,"aa(degree=pos,position=adv|pred)",1,1,248,83680
Algemeen Dagblad,antipasti,antipasti,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,1-1-1,1-1-1,res(type=sym),1,1,47,23970
De Volkskrant,vinger,vingers,nou-c(number=pl),1,1,57,29860
Algemeen Dagblad,terugbetalen,terugbetalen,vrb(finiteness=ger|inf),1,1,248,83680
De Volkskrant,cote,cote,res(type=for),1,1,57,29860
Het Parool,invoering,invoering,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Trouw,beloven,belooft,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,47,23970
Het Parool,architect,architect,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Trouw,les,lessen,nou-c(number=pl),1,1,47,23970
Trouw,ziekenhuis,ziekenhuizen,nou-c(number=pl),1,1,47,23970
Algemeen Dagblad,ziekbed,ziekbed,"nou-c(gender=n,number=sg)",1,1,248,83680
Het Parool,verdedigen,verdedigen,vrb(finiteness=ger|inf),1,1,34,18841
Trouw,wennen,wennen,vrb(finiteness=ger|inf),1,1,47,23970
Trouw,vanavond,vanavond,adv(),1,1,47,23970
Algemeen Dagblad,verzinnen,verzinnen,vrb(finiteness=ger|inf),1,1,248,83680
NRC,garden,garden,nou-p(part-of-multiword=true),1,1,53,35488
De Volkskrant,doyles,doyles,nou-p(part-of-multiword=true),1,1,57,29860
De Volkskrant,resident,resident,res(type=for),1,1,57,29860
Het Parool,alternatief,alternatief,"nou-c(gender=n,number=sg)",1,1,34,18841
NRC,werpen,werpen,vrb(finiteness=ger|inf),1,1,53,35488
Het Parool,continentaal,continentalen,nou-c(number=pl),1,1,34,18841
Algemeen Dagblad,vliet,vliet,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,weerwil,weerwil,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Algemeen Dagblad,vliet,vliet,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,sympathisant,sympathisanten,nou-c(number=pl),1,1,248,83680
Het Parool,brothers.,brothers.,"nou-c(gender=f|m,number=sg)",1,1,34,18841
NRC,tachtig,tachtig,"num(type=card,position=oth|pred)",1,1,53,35488
De Volkskrant,buddy,buddy,nou-p(number=sg),1,1,57,29860
Algemeen Dagblad,injectie,injectie,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,nul,nul,"num(type=card,position=oth|pred)",1,1,34,18841
NRC,scott,scott,nou-p(part-of-multiword=true),1,1,53,35488
De Volkskrant,burgemeesterskind,burgemeesterskind,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,bevinden,bevinden,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,248,83680
Algemeen Dagblad,ingeven,ingegeven,"vrb(finiteness=part,tense=past)",1,1,248,83680
Trouw,autonoom,autonoom,"aa(degree=pos,position=adv|pred)",1,1,47,23970
De Volkskrant,16-jarig,16-jarige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,57,29860
Trouw,verlangen,verlangde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,47,23970
De Volkskrant,artilleriegranaat,artilleriegranaten,nou-c(number=pl),1,1,57,29860
NRC,visie,visie,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Het Parool,water,wateren,nou-c(number=pl),1,1,34,18841
De Volkskrant,treffen,getroffen,"vrb(finiteness=part,tense=past)",1,1,57,29860
De Volkskrant,samenstelling,samenstelling,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Het Parool,great,great,nou-p(part-of-multiword=true),1,1,34,18841
NRC,ontwerpen,ontworpen,"vrb(finiteness=part,tense=past)",1,1,53,35488
Algemeen Dagblad,poortje,poortjes,nou-c(number=pl),1,1,248,83680
Het Parool,euthanasiebui,euthanasiebuien,nou-c(number=pl),1,1,34,18841
Trouw,terechtstaan,terechtstaan,vrb(finiteness=ger|inf),1,1,47,23970
De Volkskrant,yara,yara,nou-p(number=sg),1,1,57,29860
Trouw,taalgebruiker,taalgebruikers,nou-c(number=pl),1,1,47,23970
NRC,koffergrammofoon,koffergrammofoon,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,slaken,slaakt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,248,83680
De Volkskrant,uitsmeren,uitgesmeerd,"vrb(finiteness=part,tense=past)",1,1,57,29860
De Volkskrant,6.000,6.000,"num(type=card,position=prenom)",1,1,57,29860
NRC,tolhuistuin,tolhuistuin,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,papendrechter,papendrechter,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,recensie,recensie,"nou-c(gender=f|m,number=sg)",1,1,53,35488
NRC,buitenbaarmoederlijk,buitenbaarmoederlijke,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
Algemeen Dagblad,korver,korver,nou-p(number=sg),1,1,248,83680
Het Parool,engel,engelen,nou-c(number=pl),1,1,34,18841
Het Parool,betrekken,betrokken,"vrb(finiteness=part,tense=past)",1,1,34,18841
Het Parool,bediende,bediende,"nou-c(gender=f|m,number=sg)",1,1,34,18841
De Volkskrant,reserve,reserve,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,officieel,officieel,"aa(degree=pos,position=prenom)",1,1,248,83680
NRC,belanden,beland,"vrb(finiteness=part,tense=past)",1,1,53,35488
De Volkskrant,negentigduizend,negentigduizend,"num(type=card,position=prenom)",1,1,57,29860
Algemeen Dagblad,rente,rente,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,fotoalbum,fotoalbums,nou-c(number=pl),1,1,47,23970
NRC,carrierewending,carrierewending,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,kolobrzeg,kolobrzeg,nou-p(number=sg),1,1,47,23970
Algemeen Dagblad,samson,samson,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,verzinnen,verzon,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,248,83680
NRC,william,william,nou-p(part-of-multiword=true),1,1,53,35488
NRC,roem,roem,"nou-c(gender=f|m,number=sg)",1,1,53,35488
De Volkskrant,jarenlang,jarenlange,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,57,29860
Algemeen Dagblad,voorschrift,voorschriften,nou-c(number=pl),1,1,248,83680
Algemeen Dagblad,bijval,bijval,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,duik,duik,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,flevopolder,flevopolder,nou-p(number=sg),1,1,34,18841
Algemeen Dagblad,diagnose,diagnose,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,29,29,"num(type=card,position=prenom)",1,1,248,83680
Algemeen Dagblad,traditioneel,traditioneel,"aa(degree=pos,position=adv|pred)",1,1,248,83680
Algemeen Dagblad,functioneel,functioneel,"aa(degree=pos,position=prenom)",1,1,248,83680
De Volkskrant,osch,osch,nou-p(part-of-multiword=true),1,1,57,29860
NRC,prioriteit,prioriteit,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Het Parool,arbeidsproductiviteit,arbeidsproductiviteit,"nou-c(gender=f|m,number=sg)",1,1,34,18841
NRC,veredelen,veredeld,"aa(position=prenom,degree=pos)",1,1,53,35488
De Volkskrant,opzien,opzien,nou-p(part-of-multiword=true),1,1,57,29860
De Volkskrant,loeihard,loeihard,"aa(degree=pos,position=adv|pred)",1,1,57,29860
Algemeen Dagblad,bouwen,bouwde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,248,83680
Algemeen Dagblad,schaal,schalen,nou-c(number=pl),1,1,248,83680
Het Parool,reageren,gereageerd,"vrb(finiteness=part,tense=past)",1,1,34,18841
Trouw,varen,varen,vrb(finiteness=ger|inf),1,1,47,23970
NRC,leghorn,leghorn,nou-p(number=sg),1,1,53,35488
Algemeen Dagblad,schreurs,schreurs,nou-p(number=sg),1,1,248,83680
NRC,afscheid,afscheid,"nou-c(gender=n,number=sg)",1,1,53,35488
NRC,daums,daums,nou-p(part-of-multiword=true),1,1,53,35488
Trouw,a4,a4,nou-p(number=sg),1,1,47,23970
Het Parool,popmuziek,popmuziek,"nou-c(gender=f|m,number=sg)",1,1,34,18841
De Volkskrant,ster,ster,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,koppositie,koppositie,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,feeling,feeling,res(type=for),1,1,53,35488
De Volkskrant,telen,telen,vrb(finiteness=ger|inf),1,1,57,29860
Het Parool,steengroeve,steengroeve,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Het Parool,zichtbaar,zichtbare,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
Algemeen Dagblad,schilderen,schilderen,vrb(finiteness=ger|inf),1,1,248,83680
Het Parool,presentatrice,presentatrice,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Trouw,gevecht,gevecht,"nou-c(gender=n,number=sg)",1,1,47,23970
NRC,geopolitiek,geopolitiek,"aa(degree=pos,position=prenom)",1,1,53,35488
Het Parool,richard,richard,nou-p(number=sg),1,1,34,18841
Het Parool,ongekend,ongekende,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
Algemeen Dagblad,oranje-shirt,oranje-shirt,"nou-c(gender=n,number=sg)",1,1,248,83680
De Volkskrant,championships,championships,res(type=for),1,1,57,29860
NRC,verzinnen,verzinnen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,53,35488
Trouw,tahin,tahin,"nou-c(gender=f|m,number=sg)",1,1,47,23970
NRC,dorp,dorpen,nou-c(number=pl),1,1,53,35488
De Volkskrant,boer,boeren,nou-c(number=pl),1,1,57,29860
De Volkskrant,jetsetter,jetsetters,nou-c(number=pl),1,1,57,29860
De Volkskrant,uitvinden,uitgevonden,"vrb(finiteness=part,tense=past)",1,1,57,29860
NRC,overheersend,overheersend,"aa(degree=pos,position=prenom)",1,1,53,35488
Trouw,symbool,symbool,"nou-c(gender=n,number=sg)",1,1,47,23970
De Volkskrant,heg,heg,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,klimmen.nu,klimmen.nu,nou-p(number=sg),1,1,57,29860
Algemeen Dagblad,binnenkant,binnenkant,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,bristol,bristol,nou-p(number=sg),1,1,53,35488
De Volkskrant,boeken,boekte,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,57,29860
NRC,salaris,salaris,"nou-c(gender=n,number=sg)",1,1,53,35488
Algemeen Dagblad,zomers,zomers,"nou-c(number=sg,case=gen)",1,1,248,83680
Trouw,klimaatomstandigheden,klimaatomstandigheden,nou-c(number=pl),1,1,47,23970
De Volkskrant,musical,musical,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,picknick,picknick,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,trauma,trauma's,nou-c(number=pl),1,1,47,23970
De Volkskrant,marineschip,marineschepen,nou-c(number=pl),1,1,57,29860
De Volkskrant,telen,telen,"nou-c(gender=n,number=sg)",1,1,57,29860
Trouw,65,65,"num(type=card,position=prenom)",1,1,47,23970
Het Parool,totaal,totale,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
Trouw,wanhopig,wanhopige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
Algemeen Dagblad,bashir,bashir,nou-p(part-of-multiword=true),1,1,248,83680
NRC,huber,huber,nou-p(number=sg),1,1,53,35488
Trouw,diehard-fans,diehard-fans,"nou-c(gender=f|m,number=sg)",1,1,47,23970
NRC,wegstrepen,weggestreept,"vrb(finiteness=part,tense=past)",1,1,53,35488
Algemeen Dagblad,dekentje,dekentje,"nou-c(gender=n,number=sg)",1,1,248,83680
De Volkskrant,tachtig,tachtig,"num(type=card,position=oth|pred)",1,1,57,29860
De Volkskrant,tachtig,tachtig,"num(type=card,position=prenom)",1,1,57,29860
Het Parool,inrichten,ingericht,"vrb(finiteness=part,tense=past)",1,1,34,18841
Algemeen Dagblad,weghorst,weghorst,nou-p(part-of-multiword=true),1,1,248,83680
NRC,progressief,progressieve,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
NRC,rondwentelen,rondwentelen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,53,35488
Het Parool,verstoren,verstoor,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",1,1,34,18841
Algemeen Dagblad,3850,3850,"num(type=card,position=prenom)",1,1,248,83680
Algemeen Dagblad,stap,stappen,nou-c(number=pl),1,1,248,83680
NRC,jorritsma,jorritsma,nou-p(number=sg),1,1,53,35488
NRC,ongevraagd,ongevraagd,"aa(degree=pos,position=adv|pred)",1,1,53,35488
NRC,so’24,so’24,res(type=sym),1,1,53,35488
Algemeen Dagblad,bikkers,bikkers,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,crowdfundingcampagne,crowdfundingcampagne,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,molen,molen,"nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,overpoweren,overpoweren,vrb(finiteness=ger|inf),1,1,57,29860
De Volkskrant,leiding,leiding,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Trouw,designerdonuts,designerdonuts,res(type=for),1,1,47,23970
Trouw,spreken,spraken,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,47,23970
De Volkskrant,allengs,allengs,adv(),1,1,57,29860
De Volkskrant,spier,spier,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,clubtopscorer,clubtopscorer,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,baan,baan,nou-p(part-of-multiword=true),1,1,248,83680
NRC,aanbeveling,aanbevelingen,nou-c(number=pl),1,1,53,35488
NRC,althans,althans,adv(),1,1,53,35488
Trouw,post,posts,nou-c(number=pl),1,1,47,23970
Het Parool,waren,ware,"vrb(finiteness=fin,mood=conj,tense=past|pres,number=sg)",1,1,34,18841
Trouw,quai,quai,nou-p(number=sg),1,1,47,23970
Algemeen Dagblad,optillen,optillen,vrb(finiteness=ger|inf),1,1,248,83680
NRC,wapenen,gewapend,"vrb(finiteness=part,tense=past)",1,1,53,35488
NRC,naamloos,naamloze,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
Het Parool,bekende,bekenden,nou-c(number=pl),1,1,34,18841
NRC,kopie,kopie,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Het Parool,uitkristalliseren,uitkristalliseerde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,34,18841
Algemeen Dagblad,opmaken,opmaken,vrb(finiteness=ger|inf),1,1,248,83680
Algemeen Dagblad,lezen,leest,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,248,83680
Het Parool,vinden,vindt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,34,18841
De Volkskrant,tuigen,tuigen,vrb(finiteness=ger|inf),1,1,57,29860
NRC,sterfte,sterfte,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,kamp,kampen,nou-c(number=pl),1,1,47,23970
Het Parool,modus,modus,res(type=for),1,1,34,18841
Trouw,afwaskwartier,afwaskwartiertje,"nou-c(gender=n,number=sg)",1,1,47,23970
NRC,boeken,boekte,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,53,35488
Trouw,berucht,beruchte,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
Algemeen Dagblad,overlegorgaan,overlegorgaan,"nou-c(gender=n,number=sg)",1,1,248,83680
De Volkskrant,voorteken,voortekenen,nou-c(number=pl),1,1,57,29860
Algemeen Dagblad,zeil,zeil,"nou-c(gender=n,number=sg)",1,1,248,83680
Algemeen Dagblad,omrekenen,omgerekend,"vrb(finiteness=part,tense=past)",1,1,248,83680
Het Parool,komiek,komiek,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Trouw,elfjarig,elfjarige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
Trouw,oplossen,opgelost,"vrb(finiteness=part,tense=past)",1,1,47,23970
NRC,quai,quai,nou-p(number=sg),1,1,53,35488
Het Parool,pink,pink,"nou-c(gender=f|m,number=sg)",1,1,34,18841
De Volkskrant,anti-dumpingonderzoek,anti-dumpingonderzoeken,nou-c(number=pl),1,1,57,29860
Het Parool,zetten,gezet,"vrb(finiteness=part,tense=past)",1,1,34,18841
De Volkskrant,andy,andy,nou-p(part-of-multiword=true),1,1,57,29860
NRC,weken,weken,vrb(finiteness=ger|inf),1,1,53,35488
NRC,twee,tweeen,nou-c(number=pl),1,1,53,35488
De Volkskrant,staren,staart,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,57,29860
Algemeen Dagblad,pottenkijker,pottenkijkers,nou-c(number=pl),1,1,248,83680
NRC,erven,erven,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,53,35488
Algemeen Dagblad,benjamin,benjamin,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,onderhoudsploeg,onderhoudsploeg,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,geopolitiek,geopolitieke,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
NRC,plannen.,plannen.,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,geinteresseerd,geinteresseerde,"aa(position=prenom,formal=infl-e,degree=pos)",1,1,47,23970
De Volkskrant,melden,meldt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,57,29860
NRC,vivian,vivian,res(type=for),1,1,53,35488
Algemeen Dagblad,consumentenbond,consumentenbond,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,leunstoel,leunstoelen,nou-c(number=pl),1,1,53,35488
NRC,hiroshima,hiroshima,nou-p(number=sg),1,1,53,35488
Het Parool,actief,actief,"aa(degree=pos,position=adv|pred)",1,1,34,18841
Algemeen Dagblad,wild,wild,"aa(degree=pos,position=adv|pred)",1,1,248,83680
NRC,alienbloed,alienbloed,__eos__,1,1,53,35488
NRC,duyvis,duyvis,nou-p(number=sg),1,1,53,35488
De Volkskrant,belonen,belonen,vrb(finiteness=ger|inf),1,1,57,29860
Trouw,uitspreken,uitspreken,"nou-c(gender=n,number=sg)",1,1,47,23970
Algemeen Dagblad,roestenburg,roestenburg,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,burgerservicenummer,burgerservicenummers,nou-c(number=pl),1,1,248,83680
De Volkskrant,faam,faam,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,kamerlid,kamerlid,"nou-c(gender=n,number=sg)",1,1,57,29860
Het Parool,percussie,percussie,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Trouw,bekijken,bekijkt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,47,23970
De Volkskrant,iconisch,iconischer,"aa(degree=comp,position=adv|pred)",1,1,57,29860
Het Parool,graafschap,graafschap,"nou-c(gender=n,number=sg)",1,1,34,18841
NRC,19:45,19:45,res(type=sym),1,1,53,35488
Het Parool,eski,eski,nou-p(part-of-multiword=true),1,1,34,18841
NRC,496,496,"num(type=card,position=oth|pred)",1,1,53,35488
Algemeen Dagblad,risicovol,risicovoller,"aa(degree=comp,position=adv|pred)",1,1,248,83680
Algemeen Dagblad,aanbeveling,aanbevelingen,nou-c(number=pl),1,1,248,83680
De Volkskrant,dr.,dr.,res(type=for),1,1,57,29860
De Volkskrant,cornflakes,cornflakes,nou-c(number=pl),1,1,57,29860
Het Parool,natuurlijk,natuurlijke,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
De Volkskrant,koti-herdenking,koti-herdenking,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,koekje,koekjes,nou-c(number=pl),1,1,248,83680
Algemeen Dagblad,mariakapel,mariakapel,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,morgen,morgen,adv(),1,1,34,18841
De Volkskrant,aantrekken,aangetrokken,"vrb(finiteness=part,tense=past)",1,1,57,29860
Algemeen Dagblad,startnummer,startnummers,nou-c(number=pl),1,1,248,83680
Algemeen Dagblad,bespreking,bespreking,"nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,jonathan,jonathan,nou-p(number=sg),1,1,57,29860
Algemeen Dagblad,knokken,knokken,vrb(finiteness=ger|inf),1,1,248,83680
Trouw,massouda,massouda,nou-p(number=sg),1,1,47,23970
Trouw,sterfte,sterfte,"nou-c(gender=f|m,number=sg)",1,1,47,23970
De Volkskrant,burn-out,burn-out,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,schimmelpennincks,schimmelpennincks,"nou-p(number=sg,case=gen)",1,1,57,29860
Trouw,60.000,60.000,"num(type=card,position=prenom)",1,1,47,23970
NRC,pronkstuk,pronkstuk,"nou-c(gender=n,number=sg)",1,1,53,35488
NRC,antiregeringsbericht,antiregeringsberichten,nou-c(number=pl),1,1,53,35488
Algemeen Dagblad,prettig,prettig,"aa(degree=pos,position=adv|pred)",1,1,248,83680
Trouw,vervreemdingseffect,vervreemdingseffect,"nou-c(gender=n,number=sg)",1,1,47,23970
De Volkskrant,instelling,instelling,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,oplichten,oplichtten,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,57,29860
NRC,1938,1938,"num(type=card,position=oth|pred)",1,1,53,35488
