document: titleLevel2,hit text: lemma,hit text: word,hit text: pos_full,count,numberOfDocs,subcorpusSize.documents,subcorpusSize.numberOfTokens
Het Belang van Limburg,luikersteenweg,luikersteenweg,nou-p(number=sg),1,1,81,8993
De Standaard,helingsproces,helingsproces,"nou-c(gender=n,number=sg)",1,1,148,48749
Het Nieuwsblad,klapstoeltje,klapstoeltjes,nou-c(number=pl),1,1,954,142827
De Standaard,traject,traject,"nou-c(gender=n,number=sg)",1,1,148,48749
De Standaard,democratie,democratie,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Belang van Limburg,werdvervolgen,werdvervolgens,nou-c(number=pl),1,1,81,8993
Gazet van Antwerpen,noirdenoir@hotmail.be,noirdenoir@hotmail.be,res(type=sym),1,1,229,28264
Het Nieuwsblad,broodje,broodjes,nou-c(number=pl),1,1,954,142827
De Standaard,uitschakelen,uitschakelend,"vrb(finiteness=part,tense=pres)",1,1,148,48749
Het Nieuwsblad,tucht,tucht,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Starnieuws,ronald,ronald,nou-p(part-of-multiword=true),1,1,11,3035
Het Nieuwsblad,cbl,cbl,res(type=sym),1,1,954,142827
Het Nieuwsblad,dorie,dorie,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,berlijner,berlijners,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,laden,laden,vrb(finiteness=ger|inf),1,1,954,142827
Gazet van Antwerpen,uitdelen,uitdelen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,229,28264
De Ware Tijd,lastig,lastig,"aa(degree=pos,position=adv|pred)",1,1,76,28561
Het Nieuwsblad,trappengang,trappengang,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,scherpenheuvel,scherpenheuvel,nou-p(number=sg),1,1,148,48749
De Standaard,onherstelbaar,onherstelbaar,"aa(degree=pos,position=adv|pred)",1,1,148,48749
De Standaard,vrezen,vreest,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,148,48749
Het Belang van Limburg,torenwal,torenwal,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Gazet van Antwerpen,versieren,versieren,vrb(finiteness=ger|inf),1,1,229,28264
Gazet van Antwerpen,nauw,nauwer,"aa(degree=comp,position=adv|pred)",1,1,229,28264
Het Nieuwsblad,wegwijzer,wegwijzers,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,katwilgweg,katwilgweg,nou-p(number=sg),1,1,229,28264
De Standaard,rooskleurig,rooskleurig,"aa(degree=pos,position=adv|pred)",1,1,148,48749
De Standaard,69-jarig,69-jarige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Gazet van Antwerpen,pakhtunkhwa,pakhtunkhwa,nou-p(number=sg),1,1,229,28264
De Standaard,kernpark,kernpark,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,charlotte,charlotte,nou-p(part-of-multiword=true),1,1,954,142827
Starnieuws,ik,mij,"pd(type=pers|refl,person=1,number=sg,position=pron,case=acc|dat)",1,1,11,3035
Gazet van Antwerpen,ice,ice,res(type=for),1,1,229,28264
Gazet van Antwerpen,dorpscentrum,dorpscentrum,"nou-c(gender=n,number=sg)",1,1,229,28264
De Standaard,50mens,50mensen,nou-c(number=pl),1,1,148,48749
Het Nieuwsblad,wijk-loofstraat,wijk-loofstraat,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,familie,families,nou-c(number=pl),1,1,229,28264
De Ware Tijd,consultant,consultants,nou-c(number=pl),1,1,76,28561
De Ware Tijd,acceptabel,acceptabele,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,76,28561
De Standaard,scepsis,scepsis,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,45ste,45ste,"num(type=ord,position=prenom)",1,1,954,142827
Het Nieuwsblad,vorst,vorst,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,arbeidsauditeur,arbeidsauditeur,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,vermarkten,vermarkten,vrb(finiteness=ger|inf),1,1,954,142827
Het Nieuwsblad,1985,1985,"num(type=card,position=oth|pred)",1,1,954,142827
Het Nieuwsblad,circusspektakel,circusspektakel,"nou-c(gender=n,number=sg)",1,1,954,142827
De Standaard,dak,daken,nou-c(number=pl),1,1,148,48749
Het Belang van Limburg,zeggen,zei,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,81,8993
Het Nieuwsblad,90-30,90-30,res(type=sym),1,1,954,142827
Gazet van Antwerpen,file.,file.,res(type=abbr),1,1,229,28264
Het Nieuwsblad,walid,walid,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,sport@wellen.be,sport@wellen.be,res(type=sym),1,1,81,8993
Gazet van Antwerpen,scooter,scooter,"nou-c(gender=f|m,number=sg)",1,1,229,28264
De Standaard,camper,camper,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,optidrive,optidrive,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,niet-verwijderbaar,niet-verwijderbare,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
De Standaard,route,routes,nou-c(number=pl),1,1,148,48749
Gazet van Antwerpen,ringvan,ringvan,nou-p(part-of-multiword=true),1,1,229,28264
Het Nieuwsblad,braekevelt,braekevelt,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,vandermarliere,vandermarliere,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,affleck,affleck,nou-p(part-of-multiword=true),1,1,229,28264
Het Nieuwsblad,cervelo,cervelo,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,provinciegrens,provinciegrens,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,rapid,rapid,nou-p(part-of-multiword=true),1,1,954,142827
Gazet van Antwerpen,jore,jore,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,2319-2748,2319-2748,res(type=sym),1,1,954,142827
Het Nieuwsblad,rozemarijn,rozemarijn,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,stralen,straalt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,954,142827
Het Nieuwsblad,moeizaam,moeizaam,"aa(degree=pos,position=adv|pred)",1,1,954,142827
Gazet van Antwerpen,bedreigen,bedreigden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,229,28264
Gazet van Antwerpen,personenwagen.het,personenwagen.het,"aa(degree=pos,position=prenom)",1,1,229,28264
De Standaard,landing,landing,"nou-c(gender=f|m,number=sg)",1,1,148,48749
De Standaard,terechtkunnen,terechtkan,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",1,1,148,48749
De Ware Tijd,bevoegd,bevoegde,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,76,28561
De Ware Tijd,familiair,familiaire,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,76,28561
Het Nieuwsblad,27-124,27-124,res(type=sym),1,1,954,142827
Het Nieuwsblad,segers,segers,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,principieel,principiele,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,229,28264
Gazet van Antwerpen,nuyens,nuyens,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,haaientand,haaientanden,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,vergeefs,vergeefs,"aa(degree=pos,position=adv|pred)",1,1,954,142827
De Standaard,competentiecrisis,competentiecrisissen,nou-c(number=pl),1,1,148,48749
Het Nieuwsblad,vera,vera,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,dancefloor,dancefloor,res(type=for),1,1,954,142827
De Standaard,centraal,centraal,"aa(degree=pos,position=prenom)",1,1,148,48749
Het Nieuwsblad,stationwagen,stationwagen,nou-p(part-of-multiword=true),1,1,954,142827
De Standaard,commilitone,commilitones,nou-c(number=pl),1,1,148,48749
De Standaard,eenvoudig,eenvoudig,"aa(degree=pos,position=prenom)",1,1,148,48749
Gazet van Antwerpen,gevraagdwaarom,gevraagdwaarom,__eos__,1,1,229,28264
Het Nieuwsblad,ruk,ruk,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,gekwetstheid,gekwetstheid,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,boer,boer,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,schooldag,schooldagen,nou-c(number=pl),1,1,954,142827
De Standaard,besparen,besparen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,148,48749
De Ware Tijd,aankondigen,aankondigde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,76,28561
Het Nieuwsblad,sp-senator,sp-senator,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,genuanceerd,genuanceerder,"aa(degree=comp,position=adv|pred)",1,1,229,28264
De Standaard,meemaken,meegemaakt,"vrb(finiteness=part,tense=past)",1,1,148,48749
De Standaard,trinette,trinette,nou-p(number=sg),1,1,148,48749
Het Nieuwsblad,onmisbaar,onmisbaar,"aa(degree=pos,position=adv|pred)",1,1,954,142827
Het Belang van Limburg,bewoonster,bewoonster,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Het Belang van Limburg,geybels,geybels,nou-p(part-of-multiword=true),1,1,81,8993
Gazet van Antwerpen,kruishoutem,kruishoutem,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,protour,protour,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,buslijn12,buslijn12,res(type=sym),1,1,954,142827
Starnieuws,halen,gehaald,"vrb(finiteness=part,tense=past)",1,1,11,3035
Het Nieuwsblad,introvert,introvert,res(type=sym),1,1,954,142827
Het Nieuwsblad,dragon,dragon,res(type=for),1,1,954,142827
Het Nieuwsblad,maerschalck,maerschalck,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,motorcross,motorcross,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Het Nieuwsblad,maerschalck,maerschalck,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,vanstarn,vanstart,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,229,28264
De Standaard,burgmeester,burgmeester,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,"12.37,09","12.37,09",res(type=sym),1,1,954,142827
Gazet van Antwerpen,limburg-reportage,limburg-reportage,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,vleugelpiano,vleugelpiano,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Belang van Limburg,noten,noten,__eos__,1,1,81,8993
Het Nieuwsblad,welgemikt,welgemikte,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
Het Belang van Limburg,onderdoen,onderdoen,vrb(finiteness=ger|inf),1,1,81,8993
De Standaard,zwitserland,zwitserland,nou-p(number=sg),1,1,148,48749
De Standaard,grafiek).,grafiek).,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,vanbrabant,vanbrabant,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,2383-2525,2383-2525,res(type=sym),1,1,954,142827
De Ware Tijd,autochtoon,autochtonen,nou-c(number=pl),1,1,76,28561
Gazet van Antwerpen,hemmings,hemmings,nou-p(part-of-multiword=true),1,1,229,28264
De Standaard,kijker,kijker,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,appartementsbrand,appartementsbrand,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,mika,mika,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,keuze,keuzes,nou-c(number=pl),1,1,81,8993
Het Nieuwsblad,volmondig,volmondig,"aa(degree=pos,position=prenom)",1,1,954,142827
De Standaard,genkersteenweg,genkersteenweg,nou-p(number=sg),1,1,148,48749
Het Nieuwsblad,stoel,stoel,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,verduren,verduren,vrb(finiteness=ger|inf),1,1,954,142827
Het Belang van Limburg,mennen,mende,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,81,8993
De Ware Tijd,slokdarmkankerdat,slokdarmkankerdat,nou-p(number=sg),1,1,76,28561
Het Belang van Limburg,bestuur,bestuur,"nou-c(gender=n,number=sg)",1,1,81,8993
De Ware Tijd,multilateraal,multilaterale,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,76,28561
Het Nieuwsblad,cedric,cedric,nou-p(part-of-multiword=true),1,1,954,142827
Gazet van Antwerpen,mogelijkheid,mogelijkheid,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,vroonstalledries,vroonstalledries,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,eenof,eenof,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Gazet van Antwerpen,administratie,administratie,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,opendeurweekend,opendeurweekend,"nou-c(gender=n,number=sg)",1,1,954,142827
De Standaard,roda,roda,nou-p(number=sg),1,1,148,48749
Het Nieuwsblad,bekostigen,bekostigen,vrb(finiteness=ger|inf),1,1,954,142827
Het Belang van Limburg,voorzijde,voorzijde,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Starnieuws,excessief,excessief,"aa(degree=pos,position=prenom)",1,1,11,3035
Het Belang van Limburg,uitschieter,uitschieters,nou-c(number=pl),1,1,81,8993
Gazet van Antwerpen,gepassioneerd,gepassioneerd,"aa(position=prenom,degree=pos)",1,1,229,28264
Gazet van Antwerpen,afkomstig,afkomstige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,229,28264
De Ware Tijd,leerdam.,leerdam.,nou-p(part-of-multiword=true),1,1,76,28561
Het Nieuwsblad,blauwbergsesteenweg,blauwbergsesteenweg,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Belang van Limburg,ronde,ronden,nou-c(number=pl),1,1,81,8993
De Standaard,85,85,"num(type=card,position=prenom)",1,1,148,48749
De Standaard,samenraapsel,samenraapsel,"nou-c(gender=n,number=sg)",1,1,148,48749
Het Nieuwsblad,holle,holle,"pd(type=indef,position=pron)",1,1,954,142827
Het Nieuwsblad,verrassing,verrassingen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,mesen,mesen,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,sprong,sprong,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,judoclub,judoclub,nou-p(number=sg),1,1,954,142827
De Standaard,ngo',ngo',"nou-c(gender=f|m,number=sg)",1,1,148,48749
Starnieuws,waarbij,waarbij,adv(),1,1,11,3035
Het Belang van Limburg,hilarisch,hilarische,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,81,8993
Het Nieuwsblad,restaurantje,restaurantje,"nou-c(gender=n,number=sg)",1,1,954,142827
De Standaard,veelbesproken,veelbesproken,"aa(degree=pos,position=prenom)",1,1,148,48749
Het Nieuwsblad,vloer,vloeren,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,"belang,dat","belang,dat","nou-c(gender=n,number=sg)",1,1,229,28264
Gazet van Antwerpen,reportage,reportage,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Gazet van Antwerpen,breuk,breuk,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Gazet van Antwerpen,around,around,res(type=for),1,1,229,28264
De Standaard,misleiden,misleid,"vrb(finiteness=part,tense=past)",1,1,148,48749
Gazet van Antwerpen,voorif,vooreven,nou-c(number=pl),1,1,229,28264
De Standaard,lastigvallen,lastigviel,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,148,48749
Het Nieuwsblad,sint-joris,sint-joris,nou-p(number=sg),1,1,954,142827
Het Belang van Limburg,locatie,locaties,nou-c(number=pl),1,1,81,8993
De Standaard,bedlegerig,bedlegerige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Het Nieuwsblad,guillemyn,guillemyn,nou-p(part-of-multiword=true),1,1,954,142827
De Standaard,verachten,verachten,vrb(finiteness=ger|inf),1,1,148,48749
Het Nieuwsblad,guillemyn,guillemyn,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,nevelebrug,nevelebrug,nou-p(number=sg),1,1,954,142827
De Standaard,vreedzaam,vreedzaam,"aa(degree=pos,position=adv|pred)",1,1,148,48749
Het Nieuwsblad,"13,6kilometer","13,6kilometer","nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Belang van Limburg,asverschuiving,asverschuivingen,nou-c(number=pl),1,1,81,8993
De Standaard,samenhorigheid,samenhorigheid,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,harmonie,harmonies,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,75,75,"num(type=card,position=prenom)",1,1,229,28264
De Standaard,uitzondering,uitzondering,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,onderin,onderin,adp(type=pre),1,1,954,142827
Gazet van Antwerpen,"decorte,communicatieverantwoordelijkevan","decorte,communicatieverantwoordelijkevan",nou-p(part-of-multiword=true),1,1,229,28264
Gazet van Antwerpen,verbetenheid,verbetenheid,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Starnieuws,auto',auto',"nou-c(gender=f|m,number=sg)",1,1,11,3035
Het Nieuwsblad,weverstraat,weverstraat,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,gabon,gabon,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,want,wanten,nou-c(number=pl),1,1,954,142827
De Standaard,349,349,"num(type=card,position=prenom)",1,1,148,48749
Het Nieuwsblad,opereren,geopereerd,"vrb(finiteness=part,tense=past)",1,1,954,142827
Gazet van Antwerpen,afsluiter,afsluiter,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Belang van Limburg,bachelor,bachelor,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Het Nieuwsblad,binnenvliegen,binnenvlogen,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,954,142827
De Standaard,herpakken,herpakken,vrb(finiteness=ger|inf),1,1,148,48749
Gazet van Antwerpen,opleveren,opgeleverd,"vrb(finiteness=part,tense=past)",1,1,229,28264
Het Nieuwsblad,inrijden,ingereden,"vrb(finiteness=part,tense=past)",1,1,954,142827
Het Nieuwsblad,schroevendraaier,schroevendraaiers,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,oktobeer,oktoberen,nou-c(number=pl),1,1,229,28264
Het Belang van Limburg,bewustzijn,bewustzijn,"nou-c(gender=n,number=sg)",1,1,81,8993
Het Nieuwsblad,wielerseizoen,wielerseizoen,"nou-c(gender=n,number=sg)",1,1,954,142827
Het Nieuwsblad,ju,ju,int,1,1,954,142827
De Standaard,royalty-brief,royalty-brief,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Belang van Limburg,overleg,overleg,"nou-c(gender=n,number=sg)",1,1,81,8993
Het Belang van Limburg,aankomst,aankomst,"nou-c(gender=f|m,number=sg)",1,1,81,8993
De Standaard,slo,slo,nou-p(number=sg),1,1,148,48749
Gazet van Antwerpen,deal,deal,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,sleuren,gesleurd,"vrb(finiteness=part,tense=past)",1,1,954,142827
Gazet van Antwerpen,circustenttrect,circustenttrekt,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Belang van Limburg,petitie,petitie,"nou-c(gender=f|m,number=sg)",1,1,81,8993
De Standaard,baron,baron,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,heists,heistse,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
De Standaard,fearless,fearless,res(type=for),1,1,148,48749
Gazet van Antwerpen,ondergaan,ondergaan,vrb(finiteness=ger|inf),1,1,229,28264
Gazet van Antwerpen,bedevaarstoord,bedevaarstoord,"nou-c(gender=n,number=sg)",1,1,229,28264
Het Nieuwsblad,berlaarsesteenweg,berlaarsesteenweg,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,installerenen,installerenen,vrb(finiteness=ger|inf),1,1,229,28264
Starnieuws,onlangs,onlangs,adv(),1,1,11,3035
De Standaard,waarschuwen,waarschuwen,vrb(finiteness=ger|inf),1,1,148,48749
Het Nieuwsblad,9uur,9uur,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,5€,5€,res(type=sym),1,1,954,142827
Het Belang van Limburg,opsnelheid,opsnelheid,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Het Belang van Limburg,collectiest,collectieste,nou-c(number=pl),1,1,81,8993
De Standaard,begrijpelijk,begrijpelijk,"aa(degree=pos,position=adv|pred)",1,1,148,48749
De Standaard,begrijpelijk,begrijpelijk,"aa(degree=pos,position=prenom)",1,1,148,48749
Gazet van Antwerpen,datkind,datkinderen,nou-c(number=pl),1,1,229,28264
Het Nieuwsblad,oostrozebekestraat,oostrozebekestraat,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,schijnbaar,schijnbaar,"aa(degree=pos,position=adv|pred)",1,1,954,142827
Het Nieuwsblad,branden,branden,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,nazomerwandeling,nazomerwandeling,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Gazet van Antwerpen,financielemiddel,financielemiddelen,nou-c(number=pl),1,1,229,28264
Het Nieuwsblad,lenigheidsoefening,lenigheidsoefeningen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,handsspel,handsspel,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,2555-2532,2555-2532,res(type=sym),1,1,954,142827
De Standaard,uitmonden,uitmondt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,148,48749
Het Belang van Limburg,daarover,daarover,adv(),1,1,81,8993
Het Belang van Limburg,duurzaam,duurzame,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,81,8993
De Standaard,bulk,bulk,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,goedkomen,goedkomen,vrb(finiteness=ger|inf),1,1,954,142827
Het Nieuwsblad,sportschoen,sportschoenen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,overplaatsing,overplaatsing,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Belang van Limburg,nancy,nancy,nou-p(part-of-multiword=true),1,1,81,8993
Het Nieuwsblad,haentjens,haentjens,nou-p(number=sg),1,1,954,142827
De Standaard,bestemmen,bestemd,"vrb(finiteness=part,tense=past)",1,1,148,48749
Het Nieuwsblad,riet,riet,"nou-c(gender=n,number=sg)",1,1,954,142827
Het Nieuwsblad,vereecken(64,vereecken(64,nou-p(part-of-multiword=true),1,1,954,142827
De Standaard,loven,geloofd,"vrb(finiteness=part,tense=past)",1,1,148,48749
Het Nieuwsblad,bar,barre,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
Het Nieuwsblad,proeven,geproefd,"vrb(finiteness=part,tense=past)",1,1,954,142827
Het Nieuwsblad,charei,charei,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,werkend,werkend,"aa(degree=pos,position=prenom)",1,1,954,142827
De Standaard,munchen,munchen,nou-p(part-of-multiword=true),1,1,148,48749
Het Belang van Limburg,eigenlijk,eigenlijk,"aa(degree=pos,position=adv|pred)",1,1,81,8993
De Standaard,borrel,borrel,"nou-c(gender=f|m,number=sg)",1,1,148,48749
De Standaard,wever).,wever).,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,cambier,cambier,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,standpunt,standpunt,"nou-c(gender=n,number=sg)",1,1,81,8993
Gazet van Antwerpen,naareen,naareen,adp(type=pre),1,1,229,28264
Het Nieuwsblad,ballen,bal,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",1,1,954,142827
Het Nieuwsblad,briefje,briefje,"nou-c(gender=n,number=sg)",1,1,954,142827
